Tweet Id,Target,Stance,Opinion Towards,Sentiment
1277517669198188544,school_closures,FAVOR,_,_
1277519533742460928,school_closures,FAVOR,_,_
1277535690654453760,school_closures,FAVOR,_,_
1277582738967670785,school_closures,FAVOR,_,_
1277588594421633025,school_closures,FAVOR,_,_
1277598970202796034,school_closures,FAVOR,_,_
1277622748072808449,school_closures,FAVOR,_,_
1277698592887787522,school_closures,FAVOR,_,_
1277846422424031232,school_closures,FAVOR,_,_
1277864659136077824,school_closures,FAVOR,_,_
1277943793145262082,school_closures,FAVOR,_,_
1278029569652666378,school_closures,FAVOR,_,_
1278092044007870465,school_closures,FAVOR,_,_
1278198636460064770,school_closures,FAVOR,_,_
1278223070944202752,school_closures,FAVOR,_,_
1278229087924912128,school_closures,FAVOR,_,_
1278286288706244611,school_closures,FAVOR,_,_
1278286627329257472,school_closures,FAVOR,_,_
1278319992824565773,school_closures,FAVOR,_,_
1278366313694605313,school_closures,FAVOR,_,_
1278489368143867905,school_closures,FAVOR,_,_
1278532454551339008,school_closures,FAVOR,_,_
1278555150710272001,school_closures,FAVOR,_,_
1278591453921513472,school_closures,FAVOR,_,_
1278593193014001665,school_closures,FAVOR,_,_
1278608465058029568,school_closures,FAVOR,_,_
1278642701446131714,school_closures,FAVOR,_,_
1278642803912986624,school_closures,FAVOR,_,_
1278642836502654976,school_closures,FAVOR,_,_
1278643029046370304,school_closures,FAVOR,_,_
1278643241240403970,school_closures,FAVOR,_,_
1278644230601281536,school_closures,FAVOR,_,_
1278647481048457216,school_closures,FAVOR,_,_
1278649736141160452,school_closures,FAVOR,_,_
1278651329485905926,school_closures,FAVOR,_,_
1278654312495841280,school_closures,FAVOR,_,_
1280172587692306433,school_closures,FAVOR,_,_
1280179081359785987,school_closures,FAVOR,_,_
1280182058237562882,school_closures,FAVOR,_,_
1280206066194747393,school_closures,FAVOR,_,_
1280210502107496449,school_closures,FAVOR,_,_
1280237250509303808,school_closures,FAVOR,_,_
1280244443128295425,school_closures,FAVOR,_,_
1280254372417540097,school_closures,FAVOR,_,_
1280281194114895872,school_closures,FAVOR,_,_
1280283581261070338,school_closures,FAVOR,_,_
1280290015805726722,school_closures,FAVOR,_,_
1280290460368543746,school_closures,FAVOR,_,_
1280292874702241792,school_closures,FAVOR,_,_
1280309162400985088,school_closures,FAVOR,_,_
1280319032751583233,school_closures,FAVOR,_,_
1280322630298603520,school_closures,FAVOR,_,_
1280351714017755136,school_closures,FAVOR,_,_
1280363257790750720,school_closures,FAVOR,_,_
1280384857235914752,school_closures,FAVOR,_,_
1280386611587375104,school_closures,FAVOR,_,_
1280419389183946752,school_closures,FAVOR,_,_
1280425264648945664,school_closures,FAVOR,_,_
1280425611857735680,school_closures,FAVOR,_,_
1280430854079053824,school_closures,FAVOR,_,_
1280434239222288384,school_closures,FAVOR,_,_
1280441543460077568,school_closures,FAVOR,_,_
1280446347737432064,school_closures,FAVOR,_,_
1280447754326638594,school_closures,FAVOR,_,_
1280448525998972930,school_closures,FAVOR,_,_
1280450891074670592,school_closures,FAVOR,_,_
1280452733359751169,school_closures,FAVOR,_,_
1280457650669584385,school_closures,FAVOR,_,_
1280459291019837440,school_closures,FAVOR,_,_
1280464209126490112,school_closures,FAVOR,_,_
1280478470989066240,school_closures,FAVOR,_,_
1280489018019459072,school_closures,FAVOR,_,_
1280489923712253953,school_closures,FAVOR,_,_
1280490247332167681,school_closures,FAVOR,_,_
1280500132530868226,school_closures,FAVOR,_,_
1280518453636542467,school_closures,FAVOR,_,_
1280521229632442370,school_closures,FAVOR,_,_
1280536430444453888,school_closures,FAVOR,_,_
1280561965375672322,school_closures,FAVOR,_,_
1280583435103490053,school_closures,FAVOR,_,_
1280584375155986438,school_closures,FAVOR,_,_
1280584443653230594,school_closures,FAVOR,_,_
1280585767337758725,school_closures,FAVOR,_,_
1280586581204627457,school_closures,FAVOR,_,_
1280590821427986434,school_closures,FAVOR,_,_
1280591337927012352,school_closures,FAVOR,_,_
1280592838850424834,school_closures,FAVOR,_,_
1280592940717559813,school_closures,FAVOR,_,_
1280594109783257089,school_closures,FAVOR,_,_
1280596304964587522,school_closures,FAVOR,_,_
1280602376660025345,school_closures,FAVOR,_,_
1280607951229771777,school_closures,FAVOR,_,_
1280608257237643264,school_closures,FAVOR,_,_
1280608795291521024,school_closures,FAVOR,_,_
1280609444393447425,school_closures,FAVOR,_,_
1280611903161741316,school_closures,FAVOR,_,_
1280619325922181120,school_closures,FAVOR,_,_
1280620659585007624,school_closures,FAVOR,_,_
1280621235144179713,school_closures,FAVOR,_,_
1280622086009114637,school_closures,FAVOR,_,_
1280623734013825024,school_closures,FAVOR,_,_
1280629048914386945,school_closures,FAVOR,_,_
1280633549167693826,school_closures,FAVOR,_,_
1280633784786751488,school_closures,FAVOR,_,_
1280638637835780097,school_closures,FAVOR,_,_
1280640037760249857,school_closures,FAVOR,_,_
1280640364928397312,school_closures,FAVOR,_,_
1280640604821770240,school_closures,FAVOR,_,_
1280644969632542720,school_closures,FAVOR,_,_
1280646716245585921,school_closures,FAVOR,_,_
1280648255060279296,school_closures,FAVOR,_,_
1280648386216148992,school_closures,FAVOR,_,_
1280649503910113284,school_closures,FAVOR,_,_
1280652079216734209,school_closures,FAVOR,_,_
1280656165160931328,school_closures,FAVOR,_,_
1280665212878753793,school_closures,FAVOR,_,_
1280673334234157056,school_closures,FAVOR,_,_
1280678688972066817,school_closures,FAVOR,_,_
1280686917949014017,school_closures,FAVOR,_,_
1280690008232468480,school_closures,FAVOR,_,_
1280690054361481217,school_closures,FAVOR,_,_
1280690470784466949,school_closures,FAVOR,_,_
1280695590133862402,school_closures,FAVOR,_,_
1280696295745863680,school_closures,FAVOR,_,_
1280700470563082240,school_closures,FAVOR,_,_
1280710913339711489,school_closures,FAVOR,_,_
1280713864145969153,school_closures,FAVOR,_,_
1280734353232924672,school_closures,FAVOR,_,_
1280734570661457920,school_closures,FAVOR,_,_
1280735455399608327,school_closures,FAVOR,_,_
1280739578110832641,school_closures,FAVOR,_,_
1280740276940619777,school_closures,FAVOR,_,_
1280746034105208834,school_closures,FAVOR,_,_
1280746359306346496,school_closures,FAVOR,_,_
1280747468334956548,school_closures,FAVOR,_,_
1280764070979866624,school_closures,FAVOR,_,_
1280771317751578625,school_closures,FAVOR,_,_
1280783255566839808,school_closures,FAVOR,_,_
1280790215062433792,school_closures,FAVOR,_,_
1280792285194735617,school_closures,FAVOR,_,_
1280805986630942720,school_closures,FAVOR,_,_
1280806459996061697,school_closures,FAVOR,_,_
1280806750925598720,school_closures,FAVOR,_,_
1280812175897038849,school_closures,FAVOR,_,_
1280819482525667328,school_closures,FAVOR,_,_
1280821857957150721,school_closures,FAVOR,_,_
1280823786321960961,school_closures,FAVOR,_,_
1280824914115772416,school_closures,FAVOR,_,_
1280826739229437953,school_closures,FAVOR,_,_
1280833463638274048,school_closures,FAVOR,_,_
1280845667821326336,school_closures,FAVOR,_,_
1280846754263547904,school_closures,FAVOR,_,_
1280847060594503683,school_closures,FAVOR,_,_
1280854395937345537,school_closures,FAVOR,_,_
1280862654601596929,school_closures,FAVOR,_,_
1280867390448963590,school_closures,FAVOR,_,_
1280868371400097792,school_closures,FAVOR,_,_
1280871807319519232,school_closures,FAVOR,_,_
1280872381964324869,school_closures,FAVOR,_,_
1280872984786305025,school_closures,FAVOR,_,_
1280877620222210049,school_closures,FAVOR,_,_
1280878262739177477,school_closures,FAVOR,_,_
1280882821242986497,school_closures,FAVOR,_,_
1280883727061725195,school_closures,FAVOR,_,_
1280889661632794626,school_closures,FAVOR,_,_
1280889984556437504,school_closures,FAVOR,_,_
1280890298974044164,school_closures,FAVOR,_,_
1280890684950695936,school_closures,FAVOR,_,_
1280891680242176000,school_closures,FAVOR,_,_
1280892286893604864,school_closures,FAVOR,_,_
1280895503945871360,school_closures,FAVOR,_,_
1280897090248495105,school_closures,FAVOR,_,_
1280897274894319616,school_closures,FAVOR,_,_
1280897585834717184,school_closures,FAVOR,_,_
1280898083820384257,school_closures,FAVOR,_,_
1280898851667415041,school_closures,FAVOR,_,_
1280899476132171776,school_closures,FAVOR,_,_
1280899719225622534,school_closures,FAVOR,_,_
1280900307149447168,school_closures,FAVOR,_,_
1280902136537251840,school_closures,FAVOR,_,_
1280902265134514185,school_closures,FAVOR,_,_
1280902718631161866,school_closures,FAVOR,_,_
1280902878425726977,school_closures,FAVOR,_,_
1280904408704876544,school_closures,FAVOR,_,_
1280904569162260480,school_closures,FAVOR,_,_
1280905277852864512,school_closures,FAVOR,_,_
1280906748556193793,school_closures,FAVOR,_,_
1280907878291906567,school_closures,FAVOR,_,_
1280908637783961600,school_closures,FAVOR,_,_
1280909223900205057,school_closures,FAVOR,_,_
1280909718878289920,school_closures,FAVOR,_,_
1280910323587919872,school_closures,FAVOR,_,_
1280911672820056065,school_closures,FAVOR,_,_
1280913728544931840,school_closures,FAVOR,_,_
1280913988788912130,school_closures,FAVOR,_,_
1280914936076648448,school_closures,FAVOR,_,_
1280916292686544896,school_closures,FAVOR,_,_
1280916535289110528,school_closures,FAVOR,_,_
1280917655285891074,school_closures,FAVOR,_,_
1280917659488604160,school_closures,FAVOR,_,_
1280919613069496323,school_closures,FAVOR,_,_
1280920231062339587,school_closures,FAVOR,_,_
1280922595337125888,school_closures,FAVOR,_,_
1280926793831264256,school_closures,FAVOR,_,_
1280927238519750661,school_closures,FAVOR,_,_
1280930736040751105,school_closures,FAVOR,_,_
1280931277957292033,school_closures,FAVOR,_,_
1280931525450698758,school_closures,FAVOR,_,_
1280931986480205825,school_closures,FAVOR,_,_
1280934067366580225,school_closures,FAVOR,_,_
1280938244876701696,school_closures,FAVOR,_,_
1280941893409480704,school_closures,FAVOR,_,_
1280942908061806594,school_closures,FAVOR,_,_
1280943084260298753,school_closures,FAVOR,_,_
1280947636577722368,school_closures,FAVOR,_,_
1280948651167084545,school_closures,FAVOR,_,_
1280949816428806144,school_closures,FAVOR,_,_
1280950692958449665,school_closures,FAVOR,_,_
1280953037989838849,school_closures,FAVOR,_,_
1280955190531637249,school_closures,FAVOR,_,_
1280957621571330050,school_closures,FAVOR,_,_
1280959267273670663,school_closures,FAVOR,_,_
1280960273910808577,school_closures,FAVOR,_,_
1280960324200312832,school_closures,FAVOR,_,_
1280963003542679553,school_closures,FAVOR,_,_
1280963061730308096,school_closures,FAVOR,_,_
1280964724205727744,school_closures,FAVOR,_,_
1280966748519518208,school_closures,FAVOR,_,_
1280967696671277060,school_closures,FAVOR,_,_
1280970537351741440,school_closures,FAVOR,_,_
1280973414803660802,school_closures,FAVOR,_,_
1280974677129801731,school_closures,FAVOR,_,_
1280976085212106753,school_closures,FAVOR,_,_
1280976479132643330,school_closures,FAVOR,_,_
1280977126443716609,school_closures,FAVOR,_,_
1280978257576374277,school_closures,FAVOR,_,_
1280978744023248896,school_closures,FAVOR,_,_
1280979092809056256,school_closures,FAVOR,_,_
1280993333284749312,school_closures,FAVOR,_,_
1280994293033906183,school_closures,FAVOR,_,_
1280994531622760449,school_closures,FAVOR,_,_
1280994758882742273,school_closures,FAVOR,_,_
1280996202625056768,school_closures,FAVOR,_,_
1280996222522843136,school_closures,FAVOR,_,_
1280996478140497922,school_closures,FAVOR,_,_
1280996976746811397,school_closures,FAVOR,_,_
1280998629357035522,school_closures,FAVOR,_,_
1281000793710055425,school_closures,FAVOR,_,_
1281001670353158144,school_closures,FAVOR,_,_
1281002942263255040,school_closures,FAVOR,_,_
1281003205925666821,school_closures,FAVOR,_,_
1281008524257112073,school_closures,FAVOR,_,_
1281008608294158340,school_closures,FAVOR,_,_
1281008846882906112,school_closures,FAVOR,_,_
1281009085706457089,school_closures,FAVOR,_,_
1281011774901366784,school_closures,FAVOR,_,_
1281012521537855489,school_closures,FAVOR,_,_
1281015993817423873,school_closures,FAVOR,_,_
1281017525078118400,school_closures,FAVOR,_,_
1281018566699974656,school_closures,FAVOR,_,_
1281022999445950467,school_closures,FAVOR,_,_
1281024136572092417,school_closures,FAVOR,_,_
1281026606396403712,school_closures,FAVOR,_,_
1281030230413631488,school_closures,FAVOR,_,_
1281031299227099139,school_closures,FAVOR,_,_
1281032511213187073,school_closures,FAVOR,_,_
1281033640919461889,school_closures,FAVOR,_,_
1281034358267301888,school_closures,FAVOR,_,_
1281035340925394949,school_closures,FAVOR,_,_
1281037638007324672,school_closures,FAVOR,_,_
1281043600638455813,school_closures,FAVOR,_,_
1281044478309081089,school_closures,FAVOR,_,_
1281049599529099264,school_closures,FAVOR,_,_
1281049766890221569,school_closures,FAVOR,_,_
1281051088167350274,school_closures,FAVOR,_,_
1281054167008604160,school_closures,FAVOR,_,_
1281066272667709440,school_closures,FAVOR,_,_
1281069489992458241,school_closures,FAVOR,_,_
1281070884480901122,school_closures,FAVOR,_,_
1281071809463345152,school_closures,FAVOR,_,_
1281072126234030080,school_closures,FAVOR,_,_
1281072244001615873,school_closures,FAVOR,_,_
1281072576463159296,school_closures,FAVOR,_,_
1281077792998780928,school_closures,FAVOR,_,_
1281078162303135745,school_closures,FAVOR,_,_
1281083201314676736,school_closures,FAVOR,_,_
1281083908411453441,school_closures,FAVOR,_,_
1281089601327644672,school_closures,FAVOR,_,_
1281092410118942720,school_closures,FAVOR,_,_
1281092712096120832,school_closures,FAVOR,_,_
1281093970139975681,school_closures,FAVOR,_,_
1281096295818526721,school_closures,FAVOR,_,_
1281096399631704064,school_closures,FAVOR,_,_
1281096599632965634,school_closures,FAVOR,_,_
1281098773104492544,school_closures,FAVOR,_,_
1281099800952242177,school_closures,FAVOR,_,_
1281100530639462401,school_closures,FAVOR,_,_
1281102346735349760,school_closures,FAVOR,_,_
1281103219167395840,school_closures,FAVOR,_,_
1281113998453125120,school_closures,FAVOR,_,_
1281124367322112000,school_closures,FAVOR,_,_
1281127796564267009,school_closures,FAVOR,_,_
1281134856475496448,school_closures,FAVOR,_,_
1281134937421361153,school_closures,FAVOR,_,_
1281135848847745024,school_closures,FAVOR,_,_
1281135897430425601,school_closures,FAVOR,_,_
1281137948608651264,school_closures,FAVOR,_,_
1281138531709202433,school_closures,FAVOR,_,_
1281139604830257152,school_closures,FAVOR,_,_
1281139771956477952,school_closures,FAVOR,_,_
1281140087452024833,school_closures,FAVOR,_,_
1281140405753569280,school_closures,FAVOR,_,_
1281142247434727429,school_closures,FAVOR,_,_
1281142382193455104,school_closures,FAVOR,_,_
1281143536956641280,school_closures,FAVOR,_,_
1281144987766460416,school_closures,FAVOR,_,_
1281147083467218946,school_closures,FAVOR,_,_
1281147117168463872,school_closures,FAVOR,_,_
1281147768191561728,school_closures,FAVOR,_,_
1281148532104163328,school_closures,FAVOR,_,_
1281151832702676992,school_closures,FAVOR,_,_
1281157792984977410,school_closures,FAVOR,_,_
1281171638533439488,school_closures,FAVOR,_,_
1281178808150884352,school_closures,FAVOR,_,_
1281179197088714755,school_closures,FAVOR,_,_
1281182579383828480,school_closures,FAVOR,_,_
1281182721935659010,school_closures,FAVOR,_,_
1281183050706169857,school_closures,FAVOR,_,_
1281183175335698434,school_closures,FAVOR,_,_
1281183432366841862,school_closures,FAVOR,_,_
1281183626252685312,school_closures,FAVOR,_,_
1281183670515249157,school_closures,FAVOR,_,_
1281184135286046721,school_closures,FAVOR,_,_
1281184257772269574,school_closures,FAVOR,_,_
1281184933575344128,school_closures,FAVOR,_,_
1281185192170921990,school_closures,FAVOR,_,_
1281185327315652608,school_closures,FAVOR,_,_
1281185557415165952,school_closures,FAVOR,_,_
1281185633734721536,school_closures,FAVOR,_,_
1281186018620780545,school_closures,FAVOR,_,_
1281186049541144576,school_closures,FAVOR,_,_
1281186787638083590,school_closures,FAVOR,_,_
1281187660611059713,school_closures,FAVOR,_,_
1281187738641973248,school_closures,FAVOR,_,_
1281188410598842370,school_closures,FAVOR,_,_
1281188745740529664,school_closures,FAVOR,_,_
1281189004621352961,school_closures,FAVOR,_,_
1281189363171438592,school_closures,FAVOR,_,_
1281190214891945984,school_closures,FAVOR,_,_
1281191866952830980,school_closures,FAVOR,_,_
1281192357682126849,school_closures,FAVOR,_,_
1281193681492553729,school_closures,FAVOR,_,_
1281195083224821762,school_closures,FAVOR,_,_
1281196808258170880,school_closures,FAVOR,_,_
1281196962788900865,school_closures,FAVOR,_,_
1281197536427065344,school_closures,FAVOR,_,_
1281197826089930753,school_closures,FAVOR,_,_
1281197832137998337,school_closures,FAVOR,_,_
1281198471412879368,school_closures,FAVOR,_,_
1281198651562491904,school_closures,FAVOR,_,_
1281199193604980736,school_closures,FAVOR,_,_
1281200539481583617,school_closures,FAVOR,_,_
1281201029539823616,school_closures,FAVOR,_,_
1281201949745074176,school_closures,FAVOR,_,_
1281202095891329024,school_closures,FAVOR,_,_
1281205384812867584,school_closures,FAVOR,_,_
1281205568166858753,school_closures,FAVOR,_,_
1281205611955453953,school_closures,FAVOR,_,_
1281205962926362624,school_closures,FAVOR,_,_
1281207736626294785,school_closures,FAVOR,_,_
1281208768282259456,school_closures,FAVOR,_,_
1281209292708864002,school_closures,FAVOR,_,_
1281209382521286663,school_closures,FAVOR,_,_
1281212163114233857,school_closures,FAVOR,_,_
1281212439565131776,school_closures,FAVOR,_,_
1281212950418731010,school_closures,FAVOR,_,_
1281214036491862016,school_closures,FAVOR,_,_
1281215095050207234,school_closures,FAVOR,_,_
1281216830728790017,school_closures,FAVOR,_,_
1281216989009268737,school_closures,FAVOR,_,_
1281217580410290183,school_closures,FAVOR,_,_
1281218155994583042,school_closures,FAVOR,_,_
1281220658966540289,school_closures,FAVOR,_,_
1281221360795004933,school_closures,FAVOR,_,_
1281221918306205701,school_closures,FAVOR,_,_
1281222480590524418,school_closures,FAVOR,_,_
1281222706231418886,school_closures,FAVOR,_,_
1281223288853876736,school_closures,FAVOR,_,_
1281224283855953923,school_closures,FAVOR,_,_
1281224528073560064,school_closures,FAVOR,_,_
1281225469862559745,school_closures,FAVOR,_,_
1281225906971951106,school_closures,FAVOR,_,_
1281225927809273858,school_closures,FAVOR,_,_
1281227718152118272,school_closures,FAVOR,_,_
1281227891267776513,school_closures,FAVOR,_,_
1281228927252361220,school_closures,FAVOR,_,_
1281230235267149824,school_closures,FAVOR,_,_
1281230433192116225,school_closures,FAVOR,_,_
1281231828536492032,school_closures,FAVOR,_,_
1281232019272478721,school_closures,FAVOR,_,_
1281233297289420801,school_closures,FAVOR,_,_
1281234262809853954,school_closures,FAVOR,_,_
1281234934120673285,school_closures,FAVOR,_,_
1281235730350714881,school_closures,FAVOR,_,_
1281237206347046912,school_closures,FAVOR,_,_
1281239341520519173,school_closures,FAVOR,_,_
1281240263004950530,school_closures,FAVOR,_,_
1281240650428690433,school_closures,FAVOR,_,_
1281242759601537029,school_closures,FAVOR,_,_
1281244957383090177,school_closures,FAVOR,_,_
1281255362952228865,school_closures,FAVOR,_,_
1281258962416009217,school_closures,FAVOR,_,_
1281259272077115392,school_closures,FAVOR,_,_
1281262046110273538,school_closures,FAVOR,_,_
1281263168371789824,school_closures,FAVOR,_,_
1281263257341382657,school_closures,FAVOR,_,_
1281263476573442050,school_closures,FAVOR,_,_
1281264927244722178,school_closures,FAVOR,_,_
1281281792096550912,school_closures,FAVOR,_,_
1281284564086861830,school_closures,FAVOR,_,_
1281288486432264192,school_closures,FAVOR,_,_
1281289009344532481,school_closures,FAVOR,_,_
1281290457188667392,school_closures,FAVOR,_,_
1281292471088091145,school_closures,FAVOR,_,_
1281293225312096256,school_closures,FAVOR,_,_
1281293627898167297,school_closures,FAVOR,_,_
1281296514585956354,school_closures,FAVOR,_,_
1281307918768508928,school_closures,FAVOR,_,_
1281310283244408832,school_closures,FAVOR,_,_
1281313840962179073,school_closures,FAVOR,_,_
1281315296763097089,school_closures,FAVOR,_,_
1281318815352193024,school_closures,FAVOR,_,_
1281319452303413248,school_closures,FAVOR,_,_
1281320971002134530,school_closures,FAVOR,_,_
1281326138661330944,school_closures,FAVOR,_,_
1281330215822569472,school_closures,FAVOR,_,_
1281331917678247936,school_closures,FAVOR,_,_
1281333486696173568,school_closures,FAVOR,_,_
1281334254455136256,school_closures,FAVOR,_,_
1281334275531403264,school_closures,FAVOR,_,_
1281337877260054530,school_closures,FAVOR,_,_
1281341174880641030,school_closures,FAVOR,_,_
1281342429090779139,school_closures,FAVOR,_,_
1281343732755968001,school_closures,FAVOR,_,_
1281349399453429760,school_closures,FAVOR,_,_
1281358389617004545,school_closures,FAVOR,_,_
1281360484793540613,school_closures,FAVOR,_,_
1281364524537274368,school_closures,FAVOR,_,_
1281364860085981189,school_closures,FAVOR,_,_
1281368551014772742,school_closures,FAVOR,_,_
1281372834858774531,school_closures,FAVOR,_,_
1281376760173604870,school_closures,FAVOR,_,_
1281384275783438338,school_closures,FAVOR,_,_
1281387040240807936,school_closures,FAVOR,_,_
1281389056362811393,school_closures,FAVOR,_,_
1281390022197776386,school_closures,FAVOR,_,_
1281390374574002178,school_closures,FAVOR,_,_
1281394953671905281,school_closures,FAVOR,_,_
1281398690771419136,school_closures,FAVOR,_,_
1281402709128744960,school_closures,FAVOR,_,_
1281411912824127488,school_closures,FAVOR,_,_
1281418312698589184,school_closures,FAVOR,_,_
1281419784660201473,school_closures,FAVOR,_,_
1281421965648068609,school_closures,FAVOR,_,_
1281422184762748928,school_closures,FAVOR,_,_
1281424205280468992,school_closures,FAVOR,_,_
1281425232520269826,school_closures,FAVOR,_,_
1281425375701151745,school_closures,FAVOR,_,_
1281428082314731522,school_closures,FAVOR,_,_
1281428831920951296,school_closures,FAVOR,_,_
1281437582786797569,school_closures,FAVOR,_,_
1281441541488365569,school_closures,FAVOR,_,_
1281443575700561920,school_closures,FAVOR,_,_
1281447875759636480,school_closures,FAVOR,_,_
1281450314038677504,school_closures,FAVOR,_,_
1281456828170342401,school_closures,FAVOR,_,_
1281457570255736832,school_closures,FAVOR,_,_
1281471792306061312,school_closures,FAVOR,_,_
1281475171598180355,school_closures,FAVOR,_,_
1281475638600372224,school_closures,FAVOR,_,_
1281483176871960578,school_closures,FAVOR,_,_
1281622793457721344,school_closures,FAVOR,_,_
1281622951419404288,school_closures,FAVOR,_,_
1281521528501415936,school_closures,FAVOR,_,_
1281524256904536071,school_closures,FAVOR,_,_
1281536815476899840,school_closures,FAVOR,_,_
1281540825990782976,school_closures,FAVOR,_,_
1281542867895365632,school_closures,FAVOR,_,_
1281543068307595265,school_closures,FAVOR,_,_
1281544066015145987,school_closures,FAVOR,_,_
1281549997054603265,school_closures,FAVOR,_,_
1281551557415362562,school_closures,FAVOR,_,_
1281551829143375873,school_closures,FAVOR,_,_
1281556845052809216,school_closures,FAVOR,_,_
1281560227054321664,school_closures,FAVOR,_,_
1281560716567367680,school_closures,FAVOR,_,_
1281561332991455232,school_closures,FAVOR,_,_
1281566240247513089,school_closures,FAVOR,_,_
1281566694327099393,school_closures,FAVOR,_,_
1281572033986326530,school_closures,FAVOR,_,_
1281572733890056192,school_closures,FAVOR,_,_
1281573363887071234,school_closures,FAVOR,_,_
1281573806734286851,school_closures,FAVOR,_,_
1281574813379764224,school_closures,FAVOR,_,_
1281579311120764930,school_closures,FAVOR,_,_
1281584536455872512,school_closures,FAVOR,_,_
1281585782814380032,school_closures,FAVOR,_,_
1281590974771167232,school_closures,FAVOR,_,_
1281592640375595009,school_closures,FAVOR,_,_
1281593977096015874,school_closures,FAVOR,_,_
1281624160083615746,school_closures,FAVOR,_,_
1281617676347953154,school_closures,FAVOR,_,_
1281619390685995009,school_closures,FAVOR,_,_
