Tweet Id,Target,Stance,Opinion Towards,Sentiment
1243416332428660739,stay_at_home_orders,FAVOR,_,_
1243417063265161222,stay_at_home_orders,FAVOR,_,_
1243417238058631169,stay_at_home_orders,FAVOR,_,_
1243418584929296384,stay_at_home_orders,FAVOR,_,_
1243418778215440389,stay_at_home_orders,FAVOR,_,_
1243419209389887490,stay_at_home_orders,FAVOR,_,_
1243420275418357761,stay_at_home_orders,FAVOR,_,_
1243421886387613701,stay_at_home_orders,FAVOR,_,_
1243422398474412032,stay_at_home_orders,FAVOR,_,_
1243423294713245697,stay_at_home_orders,FAVOR,_,_
1243425290648346624,stay_at_home_orders,FAVOR,_,_
1243427854144000000,stay_at_home_orders,FAVOR,_,_
1243428064203141120,stay_at_home_orders,FAVOR,_,_
1243428172332326914,stay_at_home_orders,FAVOR,_,_
1243428526113488896,stay_at_home_orders,FAVOR,_,_
1243429952004882433,stay_at_home_orders,FAVOR,_,_
1243430143781044224,stay_at_home_orders,FAVOR,_,_
1243430153130315776,stay_at_home_orders,FAVOR,_,_
1243430899787501568,stay_at_home_orders,FAVOR,_,_
1243431964801032193,stay_at_home_orders,FAVOR,_,_
1243432769398530048,stay_at_home_orders,FAVOR,_,_
1243432812142706688,stay_at_home_orders,FAVOR,_,_
1243434842026471428,stay_at_home_orders,FAVOR,_,_
1243435106766712832,stay_at_home_orders,FAVOR,_,_
1243436818206298112,stay_at_home_orders,FAVOR,_,_
1243437631238594560,stay_at_home_orders,FAVOR,_,_
1243438066754154498,stay_at_home_orders,FAVOR,_,_
1243439082056884224,stay_at_home_orders,FAVOR,_,_
1243439325670289408,stay_at_home_orders,FAVOR,_,_
1243442164685660165,stay_at_home_orders,FAVOR,_,_
1243443184056684549,stay_at_home_orders,FAVOR,_,_
1244835001839030273,stay_at_home_orders,FAVOR,_,_
1244838423589842944,stay_at_home_orders,FAVOR,_,_
1244839434710851584,stay_at_home_orders,FAVOR,_,_
1244841853914095616,stay_at_home_orders,FAVOR,_,_
1244842076082024448,stay_at_home_orders,FAVOR,_,_
1244842694087602176,stay_at_home_orders,FAVOR,_,_
1244843897341108225,stay_at_home_orders,FAVOR,_,_
1244844408903733248,stay_at_home_orders,FAVOR,_,_
1244852725625454593,stay_at_home_orders,FAVOR,_,_
1244857277380616192,stay_at_home_orders,FAVOR,_,_
1244861103248556033,stay_at_home_orders,FAVOR,_,_
1244861321037746176,stay_at_home_orders,FAVOR,_,_
1244861391795679233,stay_at_home_orders,FAVOR,_,_
1244862439868354567,stay_at_home_orders,FAVOR,_,_
1244862972490428416,stay_at_home_orders,FAVOR,_,_
1244863090702745600,stay_at_home_orders,FAVOR,_,_
1244863379551817729,stay_at_home_orders,FAVOR,_,_
1244863446883041281,stay_at_home_orders,FAVOR,_,_
1244866231351431168,stay_at_home_orders,FAVOR,_,_
1244866806113681408,stay_at_home_orders,FAVOR,_,_
1244869578875973632,stay_at_home_orders,FAVOR,_,_
1244871144093581312,stay_at_home_orders,FAVOR,_,_
1244872939721224192,stay_at_home_orders,FAVOR,_,_
1244876465352503296,stay_at_home_orders,FAVOR,_,_
1244877238241128449,stay_at_home_orders,FAVOR,_,_
1244882208050958338,stay_at_home_orders,FAVOR,_,_
1244882228305448966,stay_at_home_orders,FAVOR,_,_
1244883742822404099,stay_at_home_orders,FAVOR,_,_
1244884305257603073,stay_at_home_orders,FAVOR,_,_
1244885978440806400,stay_at_home_orders,FAVOR,_,_
1244888033205186565,stay_at_home_orders,FAVOR,_,_
1244889262463447041,stay_at_home_orders,FAVOR,_,_
1244890130822737921,stay_at_home_orders,FAVOR,_,_
1244890423350317056,stay_at_home_orders,FAVOR,_,_
1244891216648568834,stay_at_home_orders,FAVOR,_,_
1244892802443608064,stay_at_home_orders,FAVOR,_,_
1244893322419802119,stay_at_home_orders,FAVOR,_,_
1244893334956580866,stay_at_home_orders,FAVOR,_,_
1244893590679101442,stay_at_home_orders,FAVOR,_,_
1244893603949875201,stay_at_home_orders,FAVOR,_,_
1244897493361532928,stay_at_home_orders,FAVOR,_,_
1244897609514242050,stay_at_home_orders,FAVOR,_,_
1244898088625623041,stay_at_home_orders,FAVOR,_,_
1244898213485674497,stay_at_home_orders,FAVOR,_,_
1244898578637574144,stay_at_home_orders,FAVOR,_,_
1244898684011081728,stay_at_home_orders,FAVOR,_,_
1244899983628873728,stay_at_home_orders,FAVOR,_,_
1244901161762619392,stay_at_home_orders,FAVOR,_,_
1244906673380057088,stay_at_home_orders,FAVOR,_,_
1244907907088437248,stay_at_home_orders,FAVOR,_,_
1244908597819080706,stay_at_home_orders,FAVOR,_,_
1244910259606519809,stay_at_home_orders,FAVOR,_,_
1244912126268854272,stay_at_home_orders,FAVOR,_,_
1244913246437425152,stay_at_home_orders,FAVOR,_,_
1244914402932875264,stay_at_home_orders,FAVOR,_,_
1244914453356916736,stay_at_home_orders,FAVOR,_,_
1244915317102514176,stay_at_home_orders,FAVOR,_,_
1244915590843768833,stay_at_home_orders,FAVOR,_,_
1244915808842788865,stay_at_home_orders,FAVOR,_,_
1244918290767626241,stay_at_home_orders,FAVOR,_,_
1244921533518106625,stay_at_home_orders,FAVOR,_,_
1244922242175078400,stay_at_home_orders,FAVOR,_,_
1244923559924977666,stay_at_home_orders,FAVOR,_,_
1244926907705102336,stay_at_home_orders,FAVOR,_,_
1244927070226067460,stay_at_home_orders,FAVOR,_,_
1244928848128401408,stay_at_home_orders,FAVOR,_,_
1244930484444041216,stay_at_home_orders,FAVOR,_,_
1244933310960336896,stay_at_home_orders,FAVOR,_,_
1244934536754053120,stay_at_home_orders,FAVOR,_,_
1244935144202481665,stay_at_home_orders,FAVOR,_,_
1244937195271663616,stay_at_home_orders,FAVOR,_,_
1244938294040952832,stay_at_home_orders,FAVOR,_,_
1244939552445227014,stay_at_home_orders,FAVOR,_,_
1244940341620473856,stay_at_home_orders,FAVOR,_,_
1244940445219602432,stay_at_home_orders,FAVOR,_,_
1244946259238105089,stay_at_home_orders,FAVOR,_,_
1244946845970776066,stay_at_home_orders,FAVOR,_,_
1244948574707666944,stay_at_home_orders,FAVOR,_,_
1244948892984078338,stay_at_home_orders,FAVOR,_,_
1244949153144352770,stay_at_home_orders,FAVOR,_,_
1244952986297577474,stay_at_home_orders,FAVOR,_,_
1244955330888556545,stay_at_home_orders,FAVOR,_,_
1244961358774493185,stay_at_home_orders,FAVOR,_,_
1244961479758991361,stay_at_home_orders,FAVOR,_,_
1244961672705511424,stay_at_home_orders,FAVOR,_,_
1244962377839316998,stay_at_home_orders,FAVOR,_,_
1244963161666715649,stay_at_home_orders,FAVOR,_,_
1244965523609223168,stay_at_home_orders,FAVOR,_,_
1244966219242975232,stay_at_home_orders,FAVOR,_,_
1244969252517482496,stay_at_home_orders,FAVOR,_,_
1244969360785055745,stay_at_home_orders,FAVOR,_,_
1244973468048936967,stay_at_home_orders,FAVOR,_,_
1244973668934934528,stay_at_home_orders,FAVOR,_,_
1244975120067768322,stay_at_home_orders,FAVOR,_,_
1244976907340279809,stay_at_home_orders,FAVOR,_,_
1244979275981131784,stay_at_home_orders,FAVOR,_,_
1244979880690946048,stay_at_home_orders,FAVOR,_,_
1244982833241710597,stay_at_home_orders,FAVOR,_,_
1244984313684230144,stay_at_home_orders,FAVOR,_,_
1244986809026777088,stay_at_home_orders,FAVOR,_,_
1244987845489692673,stay_at_home_orders,FAVOR,_,_
1244989988879708161,stay_at_home_orders,FAVOR,_,_
1244989993350815744,stay_at_home_orders,FAVOR,_,_
1244992136212353024,stay_at_home_orders,FAVOR,_,_
1244992761184628736,stay_at_home_orders,FAVOR,_,_
1244993042349559810,stay_at_home_orders,FAVOR,_,_
1244994241312354304,stay_at_home_orders,FAVOR,_,_
1244994292357029888,stay_at_home_orders,FAVOR,_,_
1244995760313294855,stay_at_home_orders,FAVOR,_,_
1244996196294225921,stay_at_home_orders,FAVOR,_,_
1245006195607449600,stay_at_home_orders,FAVOR,_,_
1245006590241116163,stay_at_home_orders,FAVOR,_,_
1245008737510834176,stay_at_home_orders,FAVOR,_,_
1245009022228606976,stay_at_home_orders,FAVOR,_,_
1245010167168749571,stay_at_home_orders,FAVOR,_,_
1245011912527499265,stay_at_home_orders,FAVOR,_,_
1245012000393977858,stay_at_home_orders,FAVOR,_,_
1245015804845985794,stay_at_home_orders,FAVOR,_,_
1245019428455976962,stay_at_home_orders,FAVOR,_,_
1245021118425108480,stay_at_home_orders,FAVOR,_,_
1245028282384281602,stay_at_home_orders,FAVOR,_,_
1245028718910693377,stay_at_home_orders,FAVOR,_,_
1245029146482413576,stay_at_home_orders,FAVOR,_,_
1245035195260116998,stay_at_home_orders,FAVOR,_,_
1245035627457937414,stay_at_home_orders,FAVOR,_,_
1245036575064502277,stay_at_home_orders,FAVOR,_,_
1245038487419715584,stay_at_home_orders,FAVOR,_,_
1245039103990616064,stay_at_home_orders,FAVOR,_,_
1245040760367521793,stay_at_home_orders,FAVOR,_,_
1245041192917590016,stay_at_home_orders,FAVOR,_,_
1245041612239052801,stay_at_home_orders,FAVOR,_,_
1245042174514933765,stay_at_home_orders,FAVOR,_,_
1245042635179298816,stay_at_home_orders,FAVOR,_,_
1245042753140113409,stay_at_home_orders,FAVOR,_,_
1245044053219016704,stay_at_home_orders,FAVOR,_,_
1245044954671411202,stay_at_home_orders,FAVOR,_,_
1245047048295944192,stay_at_home_orders,FAVOR,_,_
1245048063623704577,stay_at_home_orders,FAVOR,_,_
1245048168296919040,stay_at_home_orders,FAVOR,_,_
1245049959029899265,stay_at_home_orders,FAVOR,_,_
1245050202106531840,stay_at_home_orders,FAVOR,_,_
1245052063995719680,stay_at_home_orders,FAVOR,_,_
1245052589160509441,stay_at_home_orders,FAVOR,_,_
1245053025049329665,stay_at_home_orders,FAVOR,_,_
1245054190898077696,stay_at_home_orders,FAVOR,_,_
1245056791827951616,stay_at_home_orders,FAVOR,_,_
1245059282862735361,stay_at_home_orders,FAVOR,_,_
1245060709014110208,stay_at_home_orders,FAVOR,_,_
1245061770001162248,stay_at_home_orders,FAVOR,_,_
1245062134582718465,stay_at_home_orders,FAVOR,_,_
1245064659985727490,stay_at_home_orders,FAVOR,_,_
1245064685839216640,stay_at_home_orders,FAVOR,_,_
1245067017230704640,stay_at_home_orders,FAVOR,_,_
1245067231500828672,stay_at_home_orders,FAVOR,_,_
1245067348521955328,stay_at_home_orders,FAVOR,_,_
1245068401359364096,stay_at_home_orders,FAVOR,_,_
1245079398912491520,stay_at_home_orders,FAVOR,_,_
1245081424610263040,stay_at_home_orders,FAVOR,_,_
1245081495540076544,stay_at_home_orders,FAVOR,_,_
1245084402264297472,stay_at_home_orders,FAVOR,_,_
1241770172920332288,stay_at_home_orders,FAVOR,_,_
1241770650349568006,stay_at_home_orders,FAVOR,_,_
1241771891892703232,stay_at_home_orders,FAVOR,_,_
1241772231899807745,stay_at_home_orders,FAVOR,_,_
1241772445679390720,stay_at_home_orders,FAVOR,_,_
1241776169940389891,stay_at_home_orders,FAVOR,_,_
1241776828831936520,stay_at_home_orders,FAVOR,_,_
1241776904069357578,stay_at_home_orders,FAVOR,_,_
1241776966795055104,stay_at_home_orders,FAVOR,_,_
1241777742808600576,stay_at_home_orders,FAVOR,_,_
1241778393135419392,stay_at_home_orders,FAVOR,_,_
1241778460307193856,stay_at_home_orders,FAVOR,_,_
1241780062354956288,stay_at_home_orders,FAVOR,_,_
1241780507215564800,stay_at_home_orders,FAVOR,_,_
1241782365275525125,stay_at_home_orders,FAVOR,_,_
1241783216509517831,stay_at_home_orders,FAVOR,_,_
1241784118100348930,stay_at_home_orders,FAVOR,_,_
1241785275891802115,stay_at_home_orders,FAVOR,_,_
1241787281276645395,stay_at_home_orders,FAVOR,_,_
1241787595698380802,stay_at_home_orders,FAVOR,_,_
1241789885897494528,stay_at_home_orders,FAVOR,_,_
1241790283785912326,stay_at_home_orders,FAVOR,_,_
1241790594713817091,stay_at_home_orders,FAVOR,_,_
1241791437642948608,stay_at_home_orders,FAVOR,_,_
1241792171214323712,stay_at_home_orders,FAVOR,_,_
1241794755383697409,stay_at_home_orders,FAVOR,_,_
1241795166035419136,stay_at_home_orders,FAVOR,_,_
1241795749391761408,stay_at_home_orders,FAVOR,_,_
1241796709967159298,stay_at_home_orders,FAVOR,_,_
1241798463026860035,stay_at_home_orders,FAVOR,_,_
1241799565700890626,stay_at_home_orders,FAVOR,_,_
1241801092847087624,stay_at_home_orders,FAVOR,_,_
1241803546183557120,stay_at_home_orders,FAVOR,_,_
1241804737776943104,stay_at_home_orders,FAVOR,_,_
1241806688304467968,stay_at_home_orders,FAVOR,_,_
1241806730335604736,stay_at_home_orders,FAVOR,_,_
1241808240058470402,stay_at_home_orders,FAVOR,_,_
1241809628054380544,stay_at_home_orders,FAVOR,_,_
1241810126891290632,stay_at_home_orders,FAVOR,_,_
1241810773153845248,stay_at_home_orders,FAVOR,_,_
1241815839650844672,stay_at_home_orders,FAVOR,_,_
1241817111028211713,stay_at_home_orders,FAVOR,_,_
1241818255892926464,stay_at_home_orders,FAVOR,_,_
1241819585378004993,stay_at_home_orders,FAVOR,_,_
1241819912844324864,stay_at_home_orders,FAVOR,_,_
1241820323479158794,stay_at_home_orders,FAVOR,_,_
1241823473305104391,stay_at_home_orders,FAVOR,_,_
1241823960645451776,stay_at_home_orders,FAVOR,_,_
1241824517804220417,stay_at_home_orders,FAVOR,_,_
1241825922958925830,stay_at_home_orders,FAVOR,_,_
1241827227701874688,stay_at_home_orders,FAVOR,_,_
1241829890783150083,stay_at_home_orders,FAVOR,_,_
1241831065540612096,stay_at_home_orders,FAVOR,_,_
1241832420250464258,stay_at_home_orders,FAVOR,_,_
1241832948300754944,stay_at_home_orders,FAVOR,_,_
1241834420887261184,stay_at_home_orders,FAVOR,_,_
1241846278335557632,stay_at_home_orders,FAVOR,_,_
1241850908113342484,stay_at_home_orders,FAVOR,_,_
1241873112792170501,stay_at_home_orders,FAVOR,_,_
1241874186773172225,stay_at_home_orders,FAVOR,_,_
1241876879977652224,stay_at_home_orders,FAVOR,_,_
1241876883706388482,stay_at_home_orders,FAVOR,_,_
1241877617663508480,stay_at_home_orders,FAVOR,_,_
1241880595661193225,stay_at_home_orders,FAVOR,_,_
1241887612715106309,stay_at_home_orders,FAVOR,_,_
1241893544262066176,stay_at_home_orders,FAVOR,_,_
1241896106084139011,stay_at_home_orders,FAVOR,_,_
1241896802724360192,stay_at_home_orders,FAVOR,_,_
1241897695528263681,stay_at_home_orders,FAVOR,_,_
1241899671523659776,stay_at_home_orders,FAVOR,_,_
1241899868211351552,stay_at_home_orders,FAVOR,_,_
1241900288333750272,stay_at_home_orders,FAVOR,_,_
1241904050519420928,stay_at_home_orders,FAVOR,_,_
1241905295904964610,stay_at_home_orders,FAVOR,_,_
1241906780810039298,stay_at_home_orders,FAVOR,_,_
1241909004114120704,stay_at_home_orders,FAVOR,_,_
1241910031496491008,stay_at_home_orders,FAVOR,_,_
1241910811854958592,stay_at_home_orders,FAVOR,_,_
1241911030583877632,stay_at_home_orders,FAVOR,_,_
1241911436726743040,stay_at_home_orders,FAVOR,_,_
1241911579496587264,stay_at_home_orders,FAVOR,_,_
1241921431635726337,stay_at_home_orders,FAVOR,_,_
1241924036059222017,stay_at_home_orders,FAVOR,_,_
1241924934181388288,stay_at_home_orders,FAVOR,_,_
1241939128062586881,stay_at_home_orders,FAVOR,_,_
1241939962234314757,stay_at_home_orders,FAVOR,_,_
1241939988125810689,stay_at_home_orders,FAVOR,_,_
1241939992135503874,stay_at_home_orders,FAVOR,_,_
1241941443020759050,stay_at_home_orders,FAVOR,_,_
1241943837095780352,stay_at_home_orders,FAVOR,_,_
1241944957658824705,stay_at_home_orders,FAVOR,_,_
1241946802762461185,stay_at_home_orders,FAVOR,_,_
1241947444817956864,stay_at_home_orders,FAVOR,_,_
1241947583326683136,stay_at_home_orders,FAVOR,_,_
1241947864504373248,stay_at_home_orders,FAVOR,_,_
1241949168282800129,stay_at_home_orders,FAVOR,_,_
1241949466875191299,stay_at_home_orders,FAVOR,_,_
1241952155667501058,stay_at_home_orders,FAVOR,_,_
1241954688238587904,stay_at_home_orders,FAVOR,_,_
1241955120725856257,stay_at_home_orders,FAVOR,_,_
1241955183439069184,stay_at_home_orders,FAVOR,_,_
1241957548749656065,stay_at_home_orders,FAVOR,_,_
1241957792665219072,stay_at_home_orders,FAVOR,_,_
1241959763379970049,stay_at_home_orders,FAVOR,_,_
1241962477232979968,stay_at_home_orders,FAVOR,_,_
1241964939155140608,stay_at_home_orders,FAVOR,_,_
1241966843025395712,stay_at_home_orders,FAVOR,_,_
1241968399388835840,stay_at_home_orders,FAVOR,_,_
1241969108926844929,stay_at_home_orders,FAVOR,_,_
1241970924401897472,stay_at_home_orders,FAVOR,_,_
1241971410756460544,stay_at_home_orders,FAVOR,_,_
1241972674038988801,stay_at_home_orders,FAVOR,_,_
1241973613261094913,stay_at_home_orders,FAVOR,_,_
1241976297133182977,stay_at_home_orders,FAVOR,_,_
1241976360429592576,stay_at_home_orders,FAVOR,_,_
1241977937412280320,stay_at_home_orders,FAVOR,_,_
1241977949558935553,stay_at_home_orders,FAVOR,_,_
1241979778669801472,stay_at_home_orders,FAVOR,_,_
1241980588258742272,stay_at_home_orders,FAVOR,_,_
1241982249047920640,stay_at_home_orders,FAVOR,_,_
1241982366161211392,stay_at_home_orders,FAVOR,_,_
1241982811445137410,stay_at_home_orders,FAVOR,_,_
1241983188634927106,stay_at_home_orders,FAVOR,_,_
1241983704114663425,stay_at_home_orders,FAVOR,_,_
1241985563231731712,stay_at_home_orders,FAVOR,_,_
1241985629619191815,stay_at_home_orders,FAVOR,_,_
1241985696467783680,stay_at_home_orders,FAVOR,_,_
1241986015562043392,stay_at_home_orders,FAVOR,_,_
1241986825368948736,stay_at_home_orders,FAVOR,_,_
1241987462488117250,stay_at_home_orders,FAVOR,_,_
1241990897950011397,stay_at_home_orders,FAVOR,_,_
1241992353675530243,stay_at_home_orders,FAVOR,_,_
1241993393372356608,stay_at_home_orders,FAVOR,_,_
1241995138454269957,stay_at_home_orders,FAVOR,_,_
1241996153698181120,stay_at_home_orders,FAVOR,_,_
1241996296787017728,stay_at_home_orders,FAVOR,_,_
1241996899600793600,stay_at_home_orders,FAVOR,_,_
1242007389697531904,stay_at_home_orders,FAVOR,_,_
1242008979548434432,stay_at_home_orders,FAVOR,_,_
1242009642873638916,stay_at_home_orders,FAVOR,_,_
1242010745396658177,stay_at_home_orders,FAVOR,_,_
1242020757716307968,stay_at_home_orders,FAVOR,_,_
1242026101066481664,stay_at_home_orders,FAVOR,_,_
1242029061939101696,stay_at_home_orders,FAVOR,_,_
1242033512473124864,stay_at_home_orders,FAVOR,_,_
1242035440888074240,stay_at_home_orders,FAVOR,_,_
1242035553983320066,stay_at_home_orders,FAVOR,_,_
1242040478536785923,stay_at_home_orders,FAVOR,_,_
1242042587969499137,stay_at_home_orders,FAVOR,_,_
1242042747802079233,stay_at_home_orders,FAVOR,_,_
1242043893274816512,stay_at_home_orders,FAVOR,_,_
1242044165061394432,stay_at_home_orders,FAVOR,_,_
1242046362868281344,stay_at_home_orders,FAVOR,_,_
1242046849541910529,stay_at_home_orders,FAVOR,_,_
1242051928739041281,stay_at_home_orders,FAVOR,_,_
1242052285926125569,stay_at_home_orders,FAVOR,_,_
1242053950422970369,stay_at_home_orders,FAVOR,_,_
1242057415337693184,stay_at_home_orders,FAVOR,_,_
1242062091919462406,stay_at_home_orders,FAVOR,_,_
1242065934027640837,stay_at_home_orders,FAVOR,_,_
1242068114658951169,stay_at_home_orders,FAVOR,_,_
1242073680450125825,stay_at_home_orders,FAVOR,_,_
1242074980986339333,stay_at_home_orders,FAVOR,_,_
1242075786279964673,stay_at_home_orders,FAVOR,_,_
1242076864127963136,stay_at_home_orders,FAVOR,_,_
1242077023557816321,stay_at_home_orders,FAVOR,_,_
1242085386588950531,stay_at_home_orders,FAVOR,_,_
1242083092686225408,stay_at_home_orders,FAVOR,_,_
1242091720021544963,stay_at_home_orders,FAVOR,_,_
1242093653713182720,stay_at_home_orders,FAVOR,_,_
1242094199220174850,stay_at_home_orders,FAVOR,_,_
1242096602665422848,stay_at_home_orders,FAVOR,_,_
1242097987100135424,stay_at_home_orders,FAVOR,_,_
1242110028749787138,stay_at_home_orders,FAVOR,_,_
1242113769850822657,stay_at_home_orders,FAVOR,_,_
1242114898118803456,stay_at_home_orders,FAVOR,_,_
1242121218607603713,stay_at_home_orders,FAVOR,_,_
1242121575131906050,stay_at_home_orders,FAVOR,_,_
1242122787566710787,stay_at_home_orders,FAVOR,_,_
1242125404724514821,stay_at_home_orders,FAVOR,_,_
1242127791543459841,stay_at_home_orders,FAVOR,_,_
1242129288607838209,stay_at_home_orders,FAVOR,_,_
1242132111726804992,stay_at_home_orders,FAVOR,_,_
1242134137273585664,stay_at_home_orders,FAVOR,_,_
1242134191875244041,stay_at_home_orders,FAVOR,_,_
1242135059831771137,stay_at_home_orders,FAVOR,_,_
1242136792293244928,stay_at_home_orders,FAVOR,_,_
1244333898529673217,stay_at_home_orders,FAVOR,_,_
1244334255599165444,stay_at_home_orders,FAVOR,_,_
1244335236755755008,stay_at_home_orders,FAVOR,_,_
1244335509616373763,stay_at_home_orders,FAVOR,_,_
1244335908029153280,stay_at_home_orders,FAVOR,_,_
1244336160106840065,stay_at_home_orders,FAVOR,_,_
1244336726291742723,stay_at_home_orders,FAVOR,_,_
1244337589865385997,stay_at_home_orders,FAVOR,_,_
1244338190032482305,stay_at_home_orders,FAVOR,_,_
1244339754675703811,stay_at_home_orders,FAVOR,_,_
1244345756397551619,stay_at_home_orders,FAVOR,_,_
1244346527641993221,stay_at_home_orders,FAVOR,_,_
1244346599721099267,stay_at_home_orders,FAVOR,_,_
1244346678876024833,stay_at_home_orders,FAVOR,_,_
1244347316976353281,stay_at_home_orders,FAVOR,_,_
1244347362824372225,stay_at_home_orders,FAVOR,_,_
1244348192973611013,stay_at_home_orders,FAVOR,_,_
1244348272354959361,stay_at_home_orders,FAVOR,_,_
1244348595865706496,stay_at_home_orders,FAVOR,_,_
1244353041178021894,stay_at_home_orders,FAVOR,_,_
1244354862462242817,stay_at_home_orders,FAVOR,_,_
1244355223167963136,stay_at_home_orders,FAVOR,_,_
1244355940566081536,stay_at_home_orders,FAVOR,_,_
1244355981783564292,stay_at_home_orders,FAVOR,_,_
1244362370677460992,stay_at_home_orders,FAVOR,_,_
1244363279528591362,stay_at_home_orders,FAVOR,_,_
1244363887610396673,stay_at_home_orders,FAVOR,_,_
1244364039473582083,stay_at_home_orders,FAVOR,_,_
1244364747656568837,stay_at_home_orders,FAVOR,_,_
1244364982525071360,stay_at_home_orders,FAVOR,_,_
1244367609098731520,stay_at_home_orders,FAVOR,_,_
1244370963569016843,stay_at_home_orders,FAVOR,_,_
1244372889710792705,stay_at_home_orders,FAVOR,_,_
1244373141176102916,stay_at_home_orders,FAVOR,_,_
1244374110391676930,stay_at_home_orders,FAVOR,_,_
1244376919660994561,stay_at_home_orders,FAVOR,_,_
1244377867305312256,stay_at_home_orders,FAVOR,_,_
1244383916108242945,stay_at_home_orders,FAVOR,_,_
1244385187137564679,stay_at_home_orders,FAVOR,_,_
1244394318091227136,stay_at_home_orders,FAVOR,_,_
1244395754271039489,stay_at_home_orders,FAVOR,_,_
1244397496698384384,stay_at_home_orders,FAVOR,_,_
1244397631305961480,stay_at_home_orders,FAVOR,_,_
1244397756950740992,stay_at_home_orders,FAVOR,_,_
1244402853478793216,stay_at_home_orders,FAVOR,_,_
1244406645607849992,stay_at_home_orders,FAVOR,_,_
1244406908678803456,stay_at_home_orders,FAVOR,_,_
1244407957540016128,stay_at_home_orders,FAVOR,_,_
1244409573118824450,stay_at_home_orders,FAVOR,_,_
1244410114502770694,stay_at_home_orders,FAVOR,_,_
1244410163836133376,stay_at_home_orders,FAVOR,_,_
1244410571279212551,stay_at_home_orders,FAVOR,_,_
1244412529494777858,stay_at_home_orders,FAVOR,_,_
1244418061572194311,stay_at_home_orders,FAVOR,_,_
1244418154790449153,stay_at_home_orders,FAVOR,_,_
1244421341585047552,stay_at_home_orders,FAVOR,_,_
1244423506231771137,stay_at_home_orders,FAVOR,_,_
1244430045151506432,stay_at_home_orders,FAVOR,_,_
1244431395096793095,stay_at_home_orders,FAVOR,_,_
1244433601208467466,stay_at_home_orders,FAVOR,_,_
